star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
Gaia DR3 24525263988276224,36.204501672929474,10.610491886630948,5.4581585,2016.0,20.978552328592972,-15.021778233274963
Gaia DR3 24570756281835392,35.8085083189933,10.83679877143091,7.392424,2016.0,-10.991700042297108,11.831459021184042
Gaia DR3 24707336241895168,36.17476434813139,11.338766679812245,7.2613115,2016.0,5.856362915953865,-4.816726514480909
Gaia DR3 24955447912616576,40.620451383402795,10.741623983382224,6.2991457,2016.0,-26.487001342360795,-23.617503689716244
Gaia DR3 24984275733067392,39.76461949609979,10.63671970501634,6.3900404,2016.0,50.73800989607007,-68.34276721049969
Gaia DR3 25792554218535296,41.24047883463906,12.445372394055434,5.1208315,2016.0,122.20336216793947,-86.32790660728324
Gaia DR3 26042658754047360,38.60825252240969,11.604690365752964,6.9759564,2016.0,35.15037181537001,-27.964041825018214
Gaia DR3 26147868272907648,38.51600259043176,12.180702683104537,7.3514624,2016.0,183.66404075345744,-35.423176049266885
Gaia DR3 26466039450342400,39.43862259115973,12.269626650554057,7.278418,2016.0,-37.29919798752696,2.8182132267579334
Gaia DR3 26484834227184896,39.15926754825287,12.447251091150017,5.4919176,2016.0,279.47143285121086,-85.65389143322106
Gaia DR3 26719236362332544,40.112801295616315,13.527086428942674,7.199225,2016.0,-0.23549818079157392,-19.210097661554062
Gaia DR3 26958208342737536,39.00551217533018,13.755029260313018,7.1251645,2016.0,24.065832322591554,-8.995916003003753
Gaia DR3 27081211910303872,45.20464647990919,10.244300704011112,7.22647,2016.0,9.30421120056764,-2.9184186369519494
Gaia DR3 27112724086011776,44.60032466006478,10.205247250110574,6.806086,2016.0,22.810502083384225,14.218360827463089
Gaia DR3 27157219947182592,45.02207306330726,10.655674528457242,7.408712,2016.0,138.38494760836542,-76.54899651755518
Gaia DR3 27215425344082048,45.86741278482275,10.698047845956555,7.455968,2016.0,10.269675704025747,4.186783226304469
Gaia DR3 27257344224863360,45.18428219833366,10.870244195245899,5.2170644,2016.0,79.8261513552614,-33.20314365609675
Gaia DR3 27700619209529216,46.57143459596183,11.665252504138099,6.160147,2016.0,18.687032894666842,-8.197216577132687
Gaia DR3 29203582885313152,44.690252724870284,13.60407264633387,6.992702,2016.0,31.15014333809725,-84.30511079240326
Gaia DR3 29407129975205888,47.84125888774369,13.04791591368295,5.8246174,2016.0,-15.386871316039876,16.44498772441362
Gaia DR3 29564978613492224,47.2539133557894,12.859709195883596,7.003109,2016.0,-2.946256200115571,7.777361224898813
Gaia DR3 29620675749358080,47.53274515920445,13.453654747084183,7.2649193,2016.0,-9.863329978297456,-6.700475582365027
Gaia DR3 29644521407738496,46.598690564643306,13.186974198471711,5.351705,2016.0,-1.0692033954941058,-62.26374790450555
Gaia DR3 29769552200265856,47.4810299072002,13.694336589457347,7.4424596,2016.0,32.248371377718954,-1.611518162295504
Gaia DR3 30321099016072320,49.61317372318086,15.176106923971478,7.221677,2016.0,3.719589057897707,-281.2930503790567
Gaia DR3 30479806647464448,46.20694897101333,13.79742963623451,7.1076326,2016.0,25.539591550891075,-6.106777102733853
Gaia DR3 30885560797848320,46.820202095542385,15.202994518002075,7.472747,2016.0,11.614477536424097,-22.584867117937527
